english	translation	category	sub_category	source
Arianwyn called a meeting to discuss the recent events.	Arianwyn召集了一次会议讨论近期事件。	supplement	ai_reflow	deepseek_20260711
Arianwyn summoned Eluned so that she could create a Replacement Crystal.	Arianwyn召唤了Eluned，以便她能制作一颗替代水晶。	supplement	ai_reflow	deepseek_20260711
As I say, I was looking for you.	如我所说，我一直在找你。	supplement	ai_reflow	deepseek_20260711
As I wasn't allowed through the main entrance of Weiss, I snuck in through a gap in the fence, hoping the sentries would not catch me.	由于无法通过韦斯的主入口，我便透过栅栏的缝隙偷偷潜入，希望哨兵们不会发现我。	supplement	ai_reflow	deepseek_20260711
As Rennard knew that Zamorak was not fully trusted by the god, he suspected that Kharrim might have betrayed him by taking the message to Zamorak instead of to the god.	雷纳德知道萨莫拉克并未完全获得主神的信任，于是他怀疑卡里姆可能背叛了他，将消息送给了萨莫拉克而非主神。	supplement	ai_reflow	deepseek_20260711
As a White Knight I can buy Armour and weaponry from Sir Vyvin in Falador Castle.	作为白骑士，我可以在法多雷城堡的维文爵士处购买盔甲和武器。	supplement	ai_reflow	deepseek_20260711
As a reward I was given an Initiate Helm, and the option to change my respawn point between Falador and Lumbridge.	作为奖励，我获得了一顶见习头盔，并且可以选择将重生点设在法尔多或伦布里奇。	supplement	ai_reflow	deepseek_20260711
As a reward for getting the Fishing Competition Trophy the Dwarves will let me use their tunnel to travel quickly and safely under White Wolf Mountain anytime I wish.	作为获得钓鱼大赛奖杯的奖励，矮人会允许我随时使用他们的隧道，快速安全地穿越白狼山。	supplement	ai_reflow	deepseek_20260711
As a reward he showed me some herblore techniques.	作为奖励，他教了我一些草药学技巧。	supplement	ai_reflow	deepseek_20260711
As proclaimed by the Census	根据人口普查	supplement	ai_reflow	deepseek_20260711
As ready as I'll ever be. What about you?	我已准备妥当。你呢？	supplement	ai_reflow	deepseek_20260711
As soon as you're ready.	随时可以开始。	supplement	ai_reflow	deepseek_20260711
As the Great Olm collapses, the crystal blocking your exit has been shattered.	巨大奥姆倒塌之际，挡在出口的水晶已被震碎。	supplement	ai_reflow	deepseek_20260711
As the last light turns on, you hear the latch release.	最后一盏灯亮起时，你听到门闩松开的声响。	supplement	ai_reflow	deepseek_20260711
As you didn't damage the Hueycoatl's body enough, you will receive fewer rewards.	由于你对休尤科特尔身体造成的伤害不足，你将获得较少的奖励。	supplement	ai_reflow	deepseek_20260711
As you pass the barrier, it saps your health.	穿过屏障时，你的生命被汲取。	supplement	ai_reflow	deepseek_20260711
As you pass through the barrier, a sense of dread washes over you.	穿过屏障时，一股恐惧感涌遍全身。	supplement	ai_reflow	deepseek_20260711
Asgarnia: Mudskipper Point	阿司盖尼亚：泥跳鱼角	supplement	ai_reflow	deepseek_20260711
At Gordon's request, I mounted the Fake Head inside his home. Gordon seemed very happy with the result and rewarded me.	遵高登之请，我将假头颅装在了他家中。高登对此很是满意，并给了我酬劳。	supplement	ai_reflow	deepseek_20260711
At Hazeel's suggestion, I return to the Carnillean Mansion to question the family and staff about the murder. Claus, the family chef, mentioned feeling a strange cold sensation down in the Kitchen at the time of the murder. I then found a passage leading to a Hidden Room while exploring the Kitchen.	根据哈泽尔的建议，我回到卡尼尔庄园询问家人和佣人关于谋杀案的情况。家族厨师克劳斯提到，案发时他在厨房中感到一股奇怪的寒意。随后，我在探索厨房时发现了一条通往隐藏房间的通道。	supplement	ai_reflow	deepseek_20260711
At Steve's suggestion, I spoke with Ribs, the previous owner of the Map and a regular at The Pandemonium. He believed the Medallion taken by Will and Anne to be cursed, and suggested I might want to try and hunt them down.	按史蒂夫的建议，我跟地图的前主人、潘德蒙尼姆的老主顾里布斯聊了聊。他认为威尔和安妮拿走的勋章是被诅咒的，并建议我或许该去追捕他们。	supplement	ai_reflow	deepseek_20260711
At the Forthos Ruin, I found an odd Panel with another Riddle behind it.	在福索斯遗迹，我发现了一个奇怪的石板，后面藏着另一个谜题。	supplement	ai_reflow	deepseek_20260711
At the end of his tale, Viggora mused that the only way for the curse to be broken would be for the Empty Lord to return to the world and lift the curse himself, though Viggora preferred to remain as a ghost than to return to the service of that god. He gave me a ghostly cape in thanks for telling him about the other ghosts I had met.	故事结尾，维戈拉沉吟着说，破除诅咒的唯一方法就是空之主重返世间并亲手解除它——不过比起重新侍奉那位神明，维戈拉宁愿保持幽灵之身。他赠给我一件幽灵披风，感谢我向他讲述遇见的其他幽灵。	supplement	ai_reflow	deepseek_20260711
At the heart of the pyramid I found a strange being, who gave me some powerful new magic spells.	在金字塔的中心，我发现了一个奇怪的存在，它给了我一些强大的新魔法咒语。	supplement	ai_reflow	deepseek_20260711
At the suggestion of Prince Itzla and Servius, I spoke to Metzli about the Final Dawn. She explained that in Varlamore, it is often believed that the world will one day end, with it then being recreated by Ralos and Ranul. She told me that those who believe in the Final Dawn think it is their destiny to bring about this end of the world.	遵照伊茨拉王子和塞维乌斯的建议，我与梅茨莉谈论了终焉黎明。她解释道，在瓦拉莫雷，世人常信世界终有一日终结，随后由拉洛斯与拉努尔重塑新生。她告诉我，信奉终焉黎明者认为，他们的宿命便是推动这场世界末日降临。	supplement	ai_reflow	deepseek_20260711
At this proximity, a nearby maxilla beast becomes aware of your presence...	如此靠近，附近一只颚骨兽察觉到了你的存在……	supplement	ai_reflow	deepseek_20260711
Attack potion (2)	攻击药水(2)	supplement	ai_reflow	deepseek_20260711
Attacker level up complete	攻击者等级提升完成。	supplement	ai_reflow	deepseek_20260711
Auburn Valley.	赤谷。	supplement	ai_reflow	deepseek_20260711
Auguste thinks if he pumps hot air into a sack it will rise and take us along with it. But we're going to run some tests first.	奥古斯特觉得，如果往袋子里充热气，袋子就会飞起来，还能带着我们升空。不过，我们得先做几个试验。	supplement	ai_reflow	deepseek_20260711
Authorised members of the clan may assign titles to the ranks within the clan hierarchy.	家族授权的成员可为家族层级中的等级分配头衔。	supplement	ai_reflow	deepseek_20260711
Ava has asked me for undead chickens. One will go towards making her bed more comfortable, the other will be used in some unexplained reward for me.	艾娃让我找些不死鸡。一只用来让她的床更舒适，另一只则作为她给我的神秘奖励。	supplement	ai_reflow	deepseek_20260711
Ava's reward for me is an arrow attracting and creating backpack.	艾娃给我的奖励是一个能吸引和制造箭矢的背包。	supplement	ai_reflow	deepseek_20260711
Avan gave me his crest piece in return for a ruby ring and ruby necklace made of high quality 'perfect gold'.	阿凡给了我他的徽章碎片，作为用高品质“纯金”制作的红宝石戒指和红宝石项链的回报。	supplement	ai_reflow	deepseek_20260711
Avan, Caleb and Jonathon didn't need anything done for them despite my greatest endeavours to help them out.	尽管我竭尽全力想帮忙，阿凡、卡莱布和乔纳森却什么都不需要我为他们做。	supplement	ai_reflow	deepseek_20260711
Awusah asked me to look around Nardah for clues as to why the town's water source had dried up.	阿乌萨让我去纳尔达赫附近调查镇子水源干涸的原因。	supplement	ai_reflow	deepseek_20260711
B: Champions' Guild	B: 勇士公会	supplement	ai_reflow	deepseek_20260711
Baba Yaga told me to make a potion from Guam leaf, Marrentill leaf and a Suqah Tooth. I can then give this to the Oneiromancer I have given the potion to Oneiromancer to look after for me, she has told me to make a Lunar Staff. This I can do by using a Dramen staff on: the Air Altar then the Fire Altar then the Water Altar then the Earth Altar.	芭芭雅嘎让我用瓜姆叶、马兰蒂尔叶和一只苏卡赫之牙制作药水。之后我能把药水交给解梦者保管，她让我制作一根月之法杖。我只需将德拉门法杖依次注入：风之祭坛、火之祭坛、水之祭坛、地之祭坛即可。	supplement	ai_reflow	deepseek_20260711
Back at the Myreque Hideout, Flaygian looked over the Old Notes to see if they contained any information about the vampyre weakness. However, the notes turned out to be bait planted by Vanstrom. With an attack potentially imminent, we decided to evacuate immediately.	回到麦尔奎特藏身处，弗莱吉安翻阅了旧笔记，想从中找到关于吸血鬼弱点的线索。但那些笔记是凡斯特罗姆设下的诱饵。迫在眉睫的威胁使我们必须立刻撤离。	supplement	ai_reflow	deepseek_20260711
Back at the Myreque Hideout, Veliaf declared the Myreque dead and left in defeat. Ivan however, chose to remain in Meiyerditch.	回到密使的藏身处，维利夫宣布密使已死并沮丧离开。然而伊凡选择留在梅耶迪奇。	supplement	ai_reflow	deepseek_20260711
Back to where they died? Back to where we lost?	回到他们丧命的地方？回到我们战败的地方？	supplement	ai_reflow	deepseek_20260711
Bailey has cooked up a dead sea slug into a clear paste. I should use this to repair the page fragments.	贝利已将一只死海蛞蝓熬制成透明糊状物。我该用它来修复那些书页碎片。	supplement	ai_reflow	deepseek_20260711
Bank depositing is available in Vampyrium, but withdrawing is not. As such, you should make sure you're well equipped before your journey begins. That said, grit and perseverance will matter far more than your weapons and armour.	在吸血鬼之地（Vampyrium）可以存入银行，但无法取出。因此，出发前务必确保装备齐全。话虽如此，坚韧与毅力远比你的武器和盔甲更重要。	supplement	ai_reflow	deepseek_20260711
Because no matter what, someone will always choose to keep fighting. Because the thing that we fight for will never die.	因为无论如何，总会有人选择继续战斗。我们为之奋战的东西，永远不会消亡。	supplement	ai_reflow	deepseek_20260711
Because you seem to think this is me beaten, but you're mistaken. My brother would tell you that he alone united us, but were it not for me, we might still be dining at the behest of Lord Jovkai.	你似乎觉得我输了，但你错了。我兄弟会告诉你他独自统一了我们，但若非有我，我们或许还在乔夫凯大人的命令下用餐。	supplement	ai_reflow	deepseek_20260711
Before I could attack him though, he jumped into a magic portal and escaped!	我还没来得及攻击他，他就跳进一个魔法传送门逃走了！	supplement	ai_reflow	deepseek_20260711
Before he died, Ivandis Seergaze set out on one final attempt to kill Drakan. It seems he was aware of a tunnel leading directly into Castle Drakan.	伊凡迪斯·西尔盖兹在临终前最后一次试图刺杀德拉肯。他似乎知道一条直通德拉肯城堡的地道。	supplement	ai_reflow	deepseek_20260711
Before we could do anything else, Safalaan attacked us, injuring both Veliaf and Vanescula.	我们还没来得及做别的，萨法拉恩就袭击了我们，打伤了维利亚夫和瓦内斯库拉。	supplement	ai_reflow	deepseek_20260711
Before we could evacuate, the Myreque Hideout was attacked by the Abomination. It killed multiple members of the Myreque, including Flaygian. However, we managed to defeat it.	我们还没能撤离，梅里奎藏身处就遭到了憎恶的袭击。它杀害了包括法拉吉安在内的多名梅里奎成员。不过，我们最终击败了它。	supplement	ai_reflow	deepseek_20260711
Before we head through, it's probably worth us having a quick look around here. Those weird shrines look interesting...	进去之前，我们最好先快速查看一下周围。那些奇怪的祭坛看起来很有趣……	supplement	ai_reflow	deepseek_20260711
Begin the raid.	开始突袭。	supplement	ai_reflow	deepseek_20260711
Believe what you want, <osrscn-name-0>. It won't matter soon anyway.	随你怎么想吧，<osrscn-name-0>。反正很快就无关紧要了。	supplement	ai_reflow	deepseek_20260711
Besides, I think it's safe to say that given the impending festival, they'll have... more important matters to worry about.	再说了，眼看节庆将至，他们肯定有...更重要的事要操心。	supplement	ai_reflow	deepseek_20260711
Best we keep moving, <osrscn-name-0>.	我们最好继续前进，<osrscn-name-0>。	supplement	ai_reflow	deepseek_20260711
Best you get to it, <osrscn-name-0>. I'll keep an eye on things here.	快去忙吧，<osrscn-name-0>。这儿我盯着。	supplement	ai_reflow	deepseek_20260711
Bill has asked me to hole the enemy ship, preventing them from following us and learnin' them to mess with us. I will need to add gunpowder to the cannon, tamp the charge with a ramrod, add a cannonball, then use fuse on the cannon and fire it. Afterwards I will need to use the ramrod on the cannon to clean it, mostly to stop it from exploding.	比尔让我给敌舰打个洞，让他们没法追我们，也给他们个教训。得先往火炮里装火药，用推弹杆压实，再塞炮弹，接着拿引信点炮开火。完事后还得用推弹杆清理炮管，主要怕它炸膛。	supplement	ai_reflow	deepseek_20260711
Bill wants me to fire the cannon at the enemy ship, but did not tell me how. Having fixed the cannon I should go and ask him how to do it.	比尔要我对敌船开炮，却没告诉我怎么操作。修好大炮后，我得去问问他方法。	supplement	ai_reflow	deepseek_20260711
Bill wants me to take ten loads of Plunder from the enemy hold and put them into the chest in our hold.	比尔让我从敌方货舱运送十批掠夺品，放入我方货舱的箱子中。	supplement	ai_reflow	deepseek_20260711
Blasphemy (II)	亵渎（II）	supplement	ai_reflow	deepseek_20260711
Blasphemy! That's what it means! This journal clearly can't be trusted!	亵渎！就是这个意思！这本日志显然不可信！	supplement	ai_reflow	deepseek_20260711
Blood moon set to rise over Morytania!	血月即将笼罩莫里塔尼亚！	supplement	ai_reflow	deepseek_20260711
Board friend's boat	搭乘朋友的船	supplement	ai_reflow	deepseek_20260711
Boat Size: Medium (3x10)	船只尺寸：中型（3x10）	supplement	ai_reflow	deepseek_20260711
Boat Size: Small (2x5)	船只尺寸：小型（2x5）	supplement	ai_reflow	deepseek_20260711
Bob & Neite seem very happy, they had a wonderful time away together!	Bob & Neite 看起来很开心，他们一起外出度过了美好的时光！	supplement	ai_reflow	deepseek_20260711
Bob went home to see Unferth. I've decided I agree with my cat, I don't like Unferth very much.	鲍勃回家去看安弗斯了。我决定同意我的猫的看法，我不太喜欢安弗斯。	supplement	ai_reflow	deepseek_20260711
Bonafido says I can go into the tower if I dress up like a builder. I should be able to find some clothing around the tower.	Bonafido说如果我打扮成建筑工就可以进塔。我应该能在塔附近找到些衣服。	supplement	ai_reflow	deepseek_20260711
Bottled storm x 1	瓶装风暴 × 1	supplement	ai_reflow	deepseek_20260711
Bravek, the City Warder, gave me a Warrant to enter the Plague House in return for a Hangover Cure.	城市守卫布拉维克给了我一张进入瘟疫屋的搜查令，作为醒酒药的回报。	supplement	ai_reflow	deepseek_20260711
Brimstail asked me to visit Hazelmere and ask him about Oaknock's machine and gnomish history.	布里姆斯泰尔让我去拜访哈泽米尔，向他询问奥克诺克的机器和侏儒的历史。	supplement	ai_reflow	deepseek_20260711
Brimstail has shown me a strange machine built by a famous gnomish hero - Oaknock.	Brimstail向我展示了一台由著名侏儒英雄Oaknock制造的奇异机器。	supplement	ai_reflow	deepseek_20260711
Brimstail has told me about his researches into old gnomish magic.	Brimstail告诉我，他正在研究古老的侏儒魔法。	supplement	ai_reflow	deepseek_20260711
Brutus enters. The cows scatter.	布鲁图斯入场。奶牛四散奔逃。	supplement	ai_reflow	deepseek_20260711
Burgher of Neitiznot has asked me to get 8 split arctic pine logs.	我要给Neitiznot居民弄8根裂开的北极松原木。	supplement	ai_reflow	deepseek_20260711
Buried beneath the ground, who knows where it's found.	深埋地底，踪迹难觅。	supplement	ai_reflow	deepseek_20260711
Burntmeat introduced me to Wolfbone, a visiting troll from a town called Weiss. The trolls wanted to arrange a knowledge exchange, whereby the Stronghold trolls would teach the Weiss trolls their inventions, and in return the Weiss trolls would teach the Stronghold trolls about theirs.	Burntmeat介绍我认识了Wolfbone，一个来自Weiss镇的访客巨魔。这些巨魔想安排一次知识交流，让要塞巨魔教Weiss巨魔他们的发明，作为交换，Weiss巨魔也教要塞巨魔他们的发明。	supplement	ai_reflow	deepseek_20260711
Burntmeat told me about a man he'd recently cooked. He said the man was carrying some goutweed that he claimed to have grown himself. Burntmeat didn't know humans could grow goutweed.	Burntmeat 告诉我他最近烹饪了一个人。他说那人带着一些自称自种的痛风草。Burntmeat 不知道人类也能种痛风草。	supplement	ai_reflow	deepseek_20260711
Bury it anyway.	埋了吧。	supplement	ai_reflow	deepseek_20260711
But I'm not! I gave it to you!	可我不是！我把钱给你了！	supplement	ai_reflow	deepseek_20260711
But Ivan's still alive! This isn't over yet!	但是伊万还活着！这还没完！	supplement	ai_reflow	deepseek_20260711
But Safalaan... Icyene blood runs through his veins... He has the potential to be unstoppable!	但萨法拉安...他身上流淌着冰霜血族的血脉...他有着无可阻挡的潜力！	supplement	ai_reflow	deepseek_20260711
But even if you succeed here... Even if it is you who will rise and I who will fall... it does not matter, for I am right where I need to be...	但即便你在此处成功……即便胜者是你、败者是我……那也无所谓，因为我已身处该在之处……	supplement	ai_reflow	deepseek_20260711
But it could be anywhere!	但它可能在任何一个地方！	supplement	ai_reflow	deepseek_20260711
But maybe she was lying, or maybe there are ways in even she didn't know about.	但也许她在撒谎，或者有些连她都不知道的通道。	supplement	ai_reflow	deepseek_20260711
But now we've revealed ourselves, meaning Drakan will come for us. We need to leave.	但如今我们已暴露身份，德拉坎会来找我们。我们得走了。	supplement	ai_reflow	deepseek_20260711
But now, standing here before you, I realise I haven't. Even after all that's happened! Even after all that you've done! I still believe in you!	但此刻，站在你面前，我意识到我从未放弃。哪怕经历了这一切！哪怕你做了那些事！我依然相信你！	supplement	ai_reflow	deepseek_20260711
But the son chose to stay.	但儿子选择了留下。	supplement	ai_reflow	deepseek_20260711
But when he arrived, he sat himself at the head of our table. He presented us with a banquet that he had brought himself.	但他到来时，却坐在了我们的主位上，还自己带来了宴席款待我们。	supplement	ai_reflow	deepseek_20260711
But who are they? The ones in the hoods... I've seen people like that before, back in Morytania.	可他们是谁呢？那些穿兜帽的家伙……我在莫里塔尼亚见过这样的人。	supplement	ai_reflow	deepseek_20260711
But would that even work? The whole point of this festival is to gather the blood needed to use it.	但这能行得通吗？这个庆典的核心目的就是收集所需的鲜血来使用它。	supplement	ai_reflow	deepseek_20260711
But, I must confess, you speak the truth, for you are all indeed my failing. A failing that today, I will finally begin to set right.	但，我不得不承认，你说得对，你们都是我的失败之作。那是个今天我终于要开始纠正的失误。	supplement	ai_reflow	deepseek_20260711
But, even after all that, I still had to complete a physical! It was an agility course, but I had to do it in my penguin suit. I saw a regiment doing drills. They look quite dangerous.	但就算这样，我还得通过体能测试！那是个敏捷训练场，但我得穿着企鹅装完成。我看见一队士兵在操练，看起来相当危险。	supplement	ai_reflow	deepseek_20260711
Buying: Aether rune	收购：以太符文	supplement	ai_reflow	deepseek_20260711
By following the code on the note I was able to find a key.	按着纸条上的代码，我找到了一把钥匙。	supplement	ai_reflow	deepseek_20260711
By igniting the driftwood under Ithoi's hut, I made him run out, proving he'd faked his illness. I also saw him cast a magic spell, showing he has some magical combat ability.	我点燃了伊索伊小屋下的浮木，逼他跑了出来，证明他装病。还见他施了魔法，显露出一定的魔法战斗能力。	supplement	ai_reflow	deepseek_20260711
By setting a trap on the Gate to the Cattle enclosure, I was able to cover the Beast in Flour and track it back to its Lair.	通过在牛圈大门上设下陷阱，我用面粉覆盖了野兽的身躯，循迹找到了它的巢穴。	supplement	ai_reflow	deepseek_20260711
By using the third Treasure Scroll, I managed to find an Ancient Casket.	使用第三张宝藏卷轴，我找到了一个古老的宝箱。	supplement	ai_reflow	deepseek_20260711
C : Watchtower	C：瞭望塔	supplement	ai_reflow	deepseek_20260711
C: Your house (Rimmington)	C: 你的房屋（里明顿）	supplement	ai_reflow	deepseek_20260711
Call it insurance.	就当作是保险吧。	supplement	ai_reflow	deepseek_20260711
Can be given advanced permissions	可以被授予高级权限。	supplement	ai_reflow	deepseek_20260711
Can you hear many other people around here?	你能听到这附近有很多其他人吗？	supplement	ai_reflow	deepseek_20260711
Can you not wait a bit longer? I sent a letter to the King!	你就不能多等一会儿吗？我给国王送了封信！	supplement	ai_reflow	deepseek_20260711
Cancel the alchemy spell.	取消炼金术咒语。	supplement	ai_reflow	deepseek_20260711
Cannot have advanced permissions	无法拥有高级权限	supplement	ai_reflow	deepseek_20260711
Captain Tock mentioned that the curse had begun straight after the crew's dinner, although Ithoi wasn't there to eat that meal.	托克船长提到，诅咒是在船员晚餐结束后立即开始的，尽管伊索伊当时并没有一起用餐。	supplement	ai_reflow	deepseek_20260711
Captain Tock thanked me for all my help.	托克船长感谢了我所有的帮助。	supplement	ai_reflow	deepseek_20260711
Cassius has offered me the chance to share the profits of his upcoming milk business, in exchange for a bit of help setting it up.	卡修斯想让我帮忙筹建他的新牛奶生意,作为回报,他答应让我分享未来的利润。	supplement	ai_reflow	deepseek_20260711
Cast High Level Alchemy?	施放高级炼金术？	supplement	ai_reflow	deepseek_20260711
Castle Drakan?! You have no hope of getting in there!	德拉肯城堡？！你休想进入那里！	supplement	ai_reflow	deepseek_20260711
Census of King Rada III	拉达三世国王人口普查	supplement	ai_reflow	deepseek_20260711
Change the time on the clock?	调整时钟的时间？	supplement	ai_reflow	deepseek_20260711
Chapter I I have shown King Narnode evidence suggesting that Glough may have fled to Ape Atoll with the assistance of the hot air balloon pilot, Le Smith.	第一章 我向纳尔诺德国王出示了证据，表明格劳可能已在热气球驾驶员勒·史密斯的协助下逃往猿猴岛。	supplement	ai_reflow	deepseek_20260711
Chapter II I have returned to Ape Atoll by order of King Narnode.	第二章 我奉纳尔诺德国王之命回到猿猴岛。	supplement	ai_reflow	deepseek_20260711
Chapter III I have defeated the leaders of the trolls and ogres, and they have agreed to back down from their proposed alliance with the monkeys.	第三章 我已击败巨魔和食人魔的首领，他们同意退出与猴子结盟的提议。	supplement	ai_reflow	deepseek_20260711
Chapter IV Nieve and I fought off some of the creatures which breached the Stronghold.	第四章 尼夫与我击退了攻入要塞的部分怪物。	supplement	ai_reflow	deepseek_20260711
Chapter V I have defeated Glough, Nieve sacrificed herself in the process.	第五章 我已击败格劳，涅芙在过程中牺牲了自己。	supplement	ai_reflow	deepseek_20260711
Charge the scythe	为镰刀充能	supplement	ai_reflow	deepseek_20260711
Chieftain Brundt and I managed to defeat the Jormungand's Generals within the prison.	我和酋长布伦特成功在监狱中击败了耶梦加得的将军们。	supplement	ai_reflow	deepseek_20260711
Chisel.	凿子。	supplement	ai_reflow	deepseek_20260711
Choose a character	选择角色	supplement	ai_reflow	deepseek_20260711
Chop, chop, chop away!	砍，砍，砍个不停！	supplement	ai_reflow	deepseek_20260711
Claim & Leave	认领并离开	supplement	ai_reflow	deepseek_20260711
Claiming your loot early will forfeit your run, not allowing you to proceed any further.	提前领取奖励将导致挑战失败，无法继续前进。	supplement	ai_reflow	deepseek_20260711
Click an item to begin.	点击一个物品开始。	supplement	ai_reflow	deepseek_20260711
Climbing down through the hatch I found a new area in the workshop; there are 4 machines on this level to fix:	从舱口爬下来后，我在工作室里发现了一个新区域；这一层有4台机器需要修理：	supplement	ai_reflow	deepseek_20260711
Col. O'Niall has explained that some of the people in Witchaven are acting very strangely. The mayor has been buying large quantities of items that Witchaven shouldn't need. He recommends I speak to the following people: Holgart.	奥尼尔上校解释说，维奇镇有些居民行为古怪。镇长一直在大量购买维奇镇本不需要的物品。他建议我去找以下这些人谈谈：霍尔加特。	supplement	ai_reflow	deepseek_20260711
Collector level up complete	收集者等级提升完成	supplement	ai_reflow	deepseek_20260711
Combat Facilities:	战斗设施：	supplement	ai_reflow	deepseek_20260711
Combat Facilities: None	战斗设施：无	supplement	ai_reflow	deepseek_20260711
Combat Task Completed!	战斗任务完成！	supplement	ai_reflow	deepseek_20260711
Come on, <osrscn-name-0>, look at me. Even other vampyres consider me an abomination... At least let me find some humour in all of this.	来嘛，<osrscn-name-0>，看着我。连其他吸血鬼都觉得我是异类……至少让我在这件事里找点乐子吧。	supplement	ai_reflow	deepseek_20260711
Come on. Best we keep moving.	走吧。我们最好继续赶路。	supplement	ai_reflow	deepseek_20260711
Come with me! Now!	跟我来！快点！	supplement	ai_reflow	deepseek_20260711
Comes with a pre-built basic cargo hold.	自带预建的基础货舱。	supplement	ai_reflow	deepseek_20260711
Communicating in numbers.	用数字交流。	supplement	ai_reflow	deepseek_20260711
Completely remove it.	彻底移除它。	supplement	ai_reflow	deepseek_20260711
Congratulations! You caught the evil twin.	恭喜！你抓住了邪恶的双胞胎。	supplement	ai_reflow	deepseek_20260711
Congratulations, you've completed a quest: The Blood Moon Rises	恭喜你，完成了一个任务：血月升起	supplement	ai_reflow	deepseek_20260711
Convenience fee: 2%	便利费：2%	supplement	ai_reflow	deepseek_20260711
Cor blimey, mate! What are ye doing in me pockets?	天呐，伙计！你在掏我口袋干嘛？	supplement	ai_reflow	deepseek_20260711
Cosmic entity's plane	宇宙实体的层面	supplement	ai_reflow	deepseek_20260711
Could I have those supplies you found?	能把找到的补给给我吗？	supplement	ai_reflow	deepseek_20260711
Could you remind me who the Seven Priestly Warriors were?	你能提醒我一下七祭司战士是谁吗？	supplement	ai_reflow	deepseek_20260711
Craft a diamond sickle?	打造钻石镰刀？	supplement	ai_reflow	deepseek_20260711
Craft an enhanced blisterwood sickle?	制作一把增强型水疱木镰刀？	supplement	ai_reflow	deepseek_20260711
Crafters must be teleported	必须传送工匠	supplement	ai_reflow	deepseek_20260711
Creating the elemental mind helm was easy with the book for instruction.	有了这本书作指导，制作元素精神头盔真是轻而易举。	supplement	ai_reflow	deepseek_20260711
Creation Date:	创建日期：	supplement	ai_reflow	deepseek_20260711
Crew capacity: 2/2	船员容量：2/2	supplement	ai_reflow	deepseek_20260711
Crystal mine key	水晶矿洞钥匙	supplement	ai_reflow	deepseek_20260711
Crystal mine key.	水晶矿钥匙。	supplement	ai_reflow	deepseek_20260711
Cyrisus is coming along well. I should talk to him to make sure.	Cyrisus进展得不错。我得去问问他确认一下。	supplement	ai_reflow	deepseek_20260711
D: Poison Waste	D: 剧毒废土	supplement	ai_reflow	deepseek_20260711
Dallas and I went to the House on the Hill on Fossil Island.	达拉斯和我去了化石岛的山顶小屋。	supplement	ai_reflow	deepseek_20260711
Darkness begins to surround Nex.	黑暗开始笼罩Nex。	supplement	ai_reflow	deepseek_20260711
Deeper into the forest! Quick!	快往森林深处去！	supplement	ai_reflow	deepseek_20260711
Defence.	防御。	supplement	ai_reflow	deepseek_20260711
Defender level up complete	防御者等级提升完成。	supplement	ai_reflow	deepseek_20260711
Demonic Pacts Relichunter (tier 3)	恶魔契约圣物猎人（3级）	supplement	ai_reflow	deepseek_20260711
Denulth gave me some Steel claws and trained me in attack.	Denulth给了我一些钢爪，并训练了我的攻击技能。	supplement	ai_reflow	deepseek_20260711
Deposit some items.	存入一些物品。	supplement	ai_reflow	deepseek_20260711
Despite being dead, I was still able to talk to Snothead inside the Goblin Crypt by standing over his Grave and saying his name.	即便已经死去，我仍能站在哥布林地窟中斯诺特海德的坟墓上，念出他的名字与他交谈。	supplement	ai_reflow	deepseek_20260711
Despite being injured, Metzli was able to flee deeper into the Ruins. Itzla and I followed her and found her in an Empty Chamber. Having completely searched the Ruins, Metzli came to the conclusion they were empty and accepted defeat.	尽管梅茨利受了伤，但她仍成功逃进了废墟深处。伊茨拉和我紧随其后，在一间空荡的密室中找到了她。彻底搜查废墟后，梅茨利认定此处空无一物，只得认输。	supplement	ai_reflow	deepseek_20260711
Despite having only just been rescued, Itzla volunteered to join me in following the two down into the Caverns.	虽然刚刚获救，伊茨拉仍主动与我一同追踪那两人深入洞穴。	supplement	ai_reflow	deepseek_20260711
Despite my attempt to stop him, Sliske was able to escape with it. Although I failed to stop Sliske, Azzanadra still thanked me for my efforts. He then warned me to prepare for the battles to come.	尽管我试图阻止他，斯利斯基仍带着它逃走了。虽然我没能成功阻止斯利斯基，但阿赞德拉仍然感谢我的努力。他随后警告我为接下来的战斗做好准备。	supplement	ai_reflow	deepseek_20260711
Despite this loss, they vowed to continue the fight against Lucien and promised they'd contact me again once they had a plan.	尽管遭受了这次失败，他们誓言要继续对抗Lucien，并承诺一旦有了计划就会再次与我联系。	supplement	ai_reflow	deepseek_20260711
Devilish Oxen Roll!	恶魔蛮牛翻滚！	supplement	ai_reflow	deepseek_20260711
Dezzick told me to make a bronze dagger with the bronze bar I had smelted. To that end, he handed me a hammer and pointed me to the anvils.	Dezzick让我用熔炼好的铜条制作一把铜匕首。为此，他给了我一把锤子并指向铁砧。	supplement	ai_reflow	deepseek_20260711
Dhalak did not know exactly what happened when Zamorak attacked his god with the Staff of Armadyl, but was sure that a swordsman called Viggora would know. Viggora had been a mighty warrior in the army of Zamorak, and would have therefore fought alongside Zamorak in the attack. He gave me a ghostly hat and told me to find Viggora.	Dhalak并不确切知晓Zamorak用Staff of Armadyl袭击其神时发生了什么，但他确信一位名叫Viggora的剑士定会知晓。Viggora曾是Zamorak军中一位强大的战士，因此在袭击中与Zamorak并肩作战。他给了我一顶幽灵帽子，并让我去寻找Viggora。	supplement	ai_reflow	deepseek_20260711
